batter,h_exit_velo,h_barrel_pct,h_launch_angle,h_sweet_spot_pct,h_hard_hit_pct,h_pull_air_pct,h_hr_rate,h_n_batted,h_hr_contact_score,h_lifted_power_score,h_2026_exit_velo,h_2026_barrel_pct,h_2026_launch_angle,h_2026_sweet_spot_pct,h_2026_hard_hit_pct,h_2026_pull_air_pct,h_2026_hr_rate,h_2026_n_batted,h_2026_hr_contact_score,h_2026_lifted_power_score,h_recent_exit_velo,h_recent_barrel_pct,h_recent_launch_angle,h_recent_sweet_spot_pct,h_recent_hard_hit_pct,h_recent_pull_air_pct,h_recent_hr_rate,h_recent_n_batted,h_recent_hr_contact_score,h_recent_lifted_power_score,h_batter_right,h_zone_contact_pct,h_hr_vs_4seam,h_ev_vs_4seam,h_pa_vs_4seam,h_hr_vs_sinker,h_ev_vs_sinker,h_pa_vs_sinker,h_hr_vs_slider,h_ev_vs_slider,h_pa_vs_slider,h_hr_vs_change,h_ev_vs_change,h_pa_vs_change,h_hr_vs_curve,h_ev_vs_curve,h_pa_vs_curve,h_hr_vs_cutter,h_ev_vs_cutter,h_pa_vs_cutter,h_hr_vs_rhp,h_ev_vs_rhp,h_barrel_pct_vs_rhp,h_hard_hit_pct_vs_rhp,h_launch_angle_vs_rhp,h_sweet_spot_pct_vs_rhp,h_pull_air_pct_vs_rhp,h_n_batted_vs_rhp,h_xwoba_vs_rhp,h_hr_vs_lhp,h_ev_vs_lhp,h_barrel_pct_vs_lhp,h_hard_hit_pct_vs_lhp,h_launch_angle_vs_lhp,h_sweet_spot_pct_vs_lhp,h_pull_air_pct_vs_lhp,h_n_batted_vs_lhp,h_xwoba_vs_lhp,h_hr_contact_score_vs_rhp,h_lifted_power_score_vs_rhp,h_hr_contact_score_vs_lhp,h_lifted_power_score_vs_lhp,h_xwoba_vs_4seam,h_xwoba_vs_sinker,h_xwoba_vs_slider,h_xwoba_vs_change,h_xwoba_vs_curve,h_xwoba_vs_cutter,h_woba_vs_rhp,h_iso_vs_rhp,h_hr_pa_vs_rhp,h_k_pct_vs_rhp,h_woba_vs_lhp,h_iso_vs_lhp,h_hr_pa_vs_lhp,h_k_pct_vs_lhp
663538,82.02912524850895,0.016898608349900597,18.440357852882705,0.32803180914512925,0.20178926441351888,0.15208747514910537,0.009940357852882704,1006,0.15869781312127237,0.22607480119284296,83.87916666666668,0.08333333333333333,32.0,0.5833333333333334,0.25,0.3333333333333333,0.08333333333333333,24.0,0.2916666666666667,0.275,83.87916666666668,0.08333333333333333,32.0,0.5833333333333334,0.25,0.3333333333333333,0.08333333333333333,24.0,0.2916666666666667,0.275,1.0,0.6103565365025467,0.00911854103343465,83.27142857142857,329.0,0.0,85.06894977168949,219.0,0.02040816326530612,77.59727891156462,147.0,0.023529411764705882,79.9235294117647,85.0,0.0,79.62954545454545,44.0,0.013888888888888888,83.20555555555556,72.0,0.006402048655569782,81.77823303457107,0.014084507042253521,0.19590268886043533,18.3303457106274,0.31370038412291934,0.14340588988476313,781.0,0.3055724286922123,0.022222222222222223,82.9,0.02666666666666667,0.2222222222222222,18.822222222222223,0.37777777777777777,0.18222222222222223,225.0,0.3669985162666557,0.15121638924455827,0.2198943661971831,0.18466666666666667,0.2475277777777778,0.3416003821311582,0.3362169174178698,0.29400222074172777,0.27942380536130534,0.29415675730519475,0.32249878167641327,0.30277039848197346,0.08124999999999999,0.007590132827324478,0.08538899430740038,0.4054248366013072,0.18620689655172412,0.032679738562091505,0.05228758169934641
663584,83.08690476190476,0.023809523809523808,14.75,0.30952380952380953,0.27380952380952384,0.09523809523809523,0.0,84,0.1595238095238095,0.19754464285714285,76.4,0.0,31.0,1.0,0.0,0.0,0.0,2.0,0.25,0.31875,76.4,0.0,31.0,1.0,0.0,0.0,0.0,2.0,0.25,0.31875,1.0,0.5422535211267606,0.0,81.22083333333333,24.0,0.0,89.57272727272726,22.0,0.0,83.67999999999999,10.0,0.0,63.85,2.0,0.0,79.2,4.0,0.0,74.98888888888888,9.0,0.0,82.09375,0.015625,0.25,8.65625,0.3125,0.09375,64.0,0.31835589053803337,0.0,86.265,0.05,0.35,34.25,0.3,0.1,20.0,0.4168140096618358,0.15234375,0.1564453125,0.1825,0.1275,0.3655271739130435,0.2625625,0.3818928571428571,0.043,0.3245,0.295,0.19532258064516128,0.017241379310344834,0.0,0.24193548387096775,0.16,0.0,0.0,0.45
663586,84.69746835443038,0.07436708860759493,20.996835443037973,0.3069620253164557,0.2848101265822785,0.15981012658227847,0.028481012658227847,632,0.19169303797468357,0.23079509493670886,86.28571428571429,0.14285714285714285,26.476190476190474,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.09523809523809523,21.0,0.24999999999999997,0.25416666666666665,86.28571428571429,0.14285714285714285,26.476190476190474,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.09523809523809523,21.0,0.24999999999999997,0.25416666666666665,1.0,0.5947488584474886,0.016877637130801686,84.94303797468355,237.0,0.030612244897959183,86.11326530612246,98.0,0.011904761904761904,83.0,84.0,0.022727272727272728,84.10909090909091,44.0,0.0,79.71428571428571,28.0,0.06382978723404255,87.2595744680851,47.0,0.024439918533604887,84.1295315682281,0.07535641547861507,0.27494908350305497,19.39511201629328,0.32382892057026474,0.16089613034623218,491.0,0.46644853101356426,0.0425531914893617,86.67517730496455,0.07092198581560284,0.3191489361702128,26.574468085106382,0.24822695035460993,0.15602836879432624,141.0,0.364015503978004,0.1945010183299389,0.24647403258655803,0.1819148936170213,0.1761968085106383,0.4288736790215035,0.45855929735347467,0.3503648298321737,0.41453022727272726,0.33948809523809526,0.4503583732057416,0.3132768361581921,0.16819571865443422,0.03389830508474576,0.2994350282485876,0.34757009345794393,0.22772277227722776,0.056074766355140186,0.205607476635514
663604,80.69434782608695,0.021739130434782608,10.626086956521739,0.26956521739130435,0.21739130434782608,0.06086956521739131,0.008695652173913044,230,0.13065217391304348,0.15369565217391304,84.71538461538461,0.07692307692307693,11.884615384615385,0.23076923076923078,0.4230769230769231,0.07692307692307693,0.07692307692307693,26.0,0.18461538461538463,0.17716346153846155,84.71538461538461,0.07692307692307693,11.884615384615385,0.23076923076923078,0.4230769230769231,0.07692307692307693,0.07692307692307693,26.0,0.18461538461538463,0.17716346153846155,1.0,0.5945121951219512,0.0,81.10481927710843,83.0,0.0,79.93488372093023,43.0,0.0,82.19999999999999,31.0,0.0,70.40625,16.0,0.0,86.3375,8.0,0.14285714285714285,82.41428571428571,14.0,0.015873015873015872,81.33809523809524,0.015873015873015872,0.23809523809523808,8.007936507936508,0.2698412698412698,0.07936507936507936,126.0,0.32633333333333336,0.0,79.91442307692309,0.028846153846153848,0.19230769230769232,13.798076923076923,0.2692307692307692,0.038461538461538464,104.0,0.3222233802037561,0.1365079365079365,0.13754960317460319,0.12355769230769231,0.17325721153846152,0.3334346978557505,0.21841176470588236,0.421064673046252,0.18933333333333333,0.395,0.536,0.2761627906976744,0.0641025641025641,0.011627906976744186,0.22093023255813954,0.2555844155844156,0.11267605633802816,0.0,0.2597402597402597
663609,82.01333333333334,0.044444444444444446,20.844444444444445,0.28888888888888886,0.28888888888888886,0.13333333333333333,0.0,45,0.17222222222222222,0.20888888888888887,,,,,,,,,,,,,,,,,,,,,1.0,0.5333333333333333,0.0,81.18,15.0,0.0,86.78181818181818,11.0,0.0,99.0,2.0,0.0,79.2,7.0,0.0,96.8,2.0,0.0,77.84,5.0,0.0,77.47777777777777,0.1111111111111111,0.4444444444444444,9.555555555555555,0.1111111111111111,0.1111111111111111,9.0,0.5009068949948401,0.0,83.14722222222223,0.027777777777777776,0.25,23.666666666666668,0.3333333333333333,0.1388888888888889,36.0,0.31109722222222225,0.17777777777777778,0.1472222222222222,0.17083333333333334,0.19791666666666666,0.2889736842105263,0.19984375000000001,0.547,0.47919999999999996,0.2955,0.8091875000000002,0.0,0.0,0.0,0.14285714285714285,0.38088235294117645,0.1111111111111111,0.0,0.2647058823529412
663616,84.90848484848485,0.04393939393939394,13.231818181818182,0.2863636363636364,0.30606060606060603,0.14696969696969697,0.025757575757575757,660,0.17757575757575758,0.19792613636363637,80.46000000000001,0.1,25.1,0.2,0.1,0.2,0.0,10.0,0.14500000000000002,0.190625,80.46000000000001,0.1,25.1,0.2,0.1,0.2,0.0,10.0,0.14500000000000002,0.190625,0.0,0.5636363636363636,0.030534351145038167,86.23740458015267,262.0,0.009708737864077669,85.06019417475729,103.0,0.0,84.75696202531645,79.0,0.04918032786885246,80.81967213114754,61.0,0.05405405405405406,85.7081081081081,37.0,0.022727272727272728,86.53636363636363,44.0,0.029850746268656716,85.25746268656717,0.05037313432835821,0.29850746268656714,14.587686567164178,0.29850746268656714,0.15671641791044777,536.0,0.38242532701265336,0.008064516129032258,83.4,0.016129032258064516,0.3387096774193548,7.370967741935484,0.23387096774193547,0.10483870967741936,124.0,0.27425602175602176,0.18330223880597013,0.21440065298507463,0.15282258064516127,0.12671370967741935,0.3829146805549039,0.3173062107247591,0.31253971232020017,0.3787626303854876,0.44241652807476045,0.37999576719576716,0.3201541850220264,0.17206982543640897,0.03524229074889868,0.2026431718061674,0.2723333333333333,0.0740740740740741,0.008333333333333333,0.25
663624,83.3029906542056,0.052336448598130844,16.42056074766355,0.3644859813084112,0.2504672897196262,0.11214953271028037,0.013084112149532711,535,0.1819626168224299,0.2398481308411215,81.00645161290322,0.0,22.580645161290324,0.25806451612903225,0.0967741935483871,0.06451612903225806,0.0,31.0,0.0967741935483871,0.15846774193548385,81.00645161290322,0.0,22.580645161290324,0.25806451612903225,0.0967741935483871,0.06451612903225806,0.0,31.0,0.0967741935483871,0.15846774193548385,1.0,0.6371951219512195,0.01675977653631285,83.74804469273742,179.0,0.010309278350515464,82.72268041237113,97.0,0.02564102564102564,86.42179487179487,78.0,0.0,80.5,39.0,0.0,82.87142857142857,21.0,0.0,83.49473684210527,38.0,0.017676767676767676,83.57045454545455,0.06060606060606061,0.255050505050505,15.671717171717171,0.37626262626262624,0.10606060606060606,396.0,0.4218739150624852,0.0,82.54100719424461,0.02877697841726619,0.23741007194244604,18.553956834532375,0.33093525179856115,0.12949640287769784,139.0,0.3749569121176511,0.18749999999999997,0.24150883838383835,0.1661870503597122,0.22819244604316546,0.44613387770892354,0.43058632808350433,0.42292014590347926,0.26716904761904764,0.3579568965517241,0.38706404320987653,0.2807272727272727,0.140625,0.025454545454545455,0.2872727272727273,0.28583333333333333,0.03333333333333338,0.0,0.25
663647,83.96183310533516,0.025991792065663474,17.867305061559506,0.2749658002735978,0.2749658002735978,0.09302325581395349,0.006839945280437756,731,0.1514363885088919,0.20731019151846786,86.39166666666667,0.0,14.75,0.3333333333333333,0.4166666666666667,0.0,0.0,12.0,0.16666666666666669,0.1796875,86.39166666666667,0.0,14.75,0.3333333333333333,0.4166666666666667,0.0,0.0,12.0,0.16666666666666669,0.1796875,1.0,0.5525812619502868,0.003968253968253968,84.84444444444445,252.0,0.0,88.12090395480226,177.0,0.030927835051546393,84.90309278350516,97.0,0.0,77.94666666666666,45.0,0.038461538461538464,77.81153846153846,26.0,0.0,78.86666666666666,51.0,0.009140767824497258,84.13930530164534,0.027422303473491772,0.2870201096892139,17.93235831809872,0.2851919561243144,0.09872029250457039,547.0,0.32650222765245945,0.0,83.43423913043478,0.021739130434782608,0.2391304347826087,17.67391304347826,0.24456521739130435,0.07608695652173914,184.0,0.28263487652484537,0.15804387568555758,0.2122829067641682,0.13179347826086957,0.19252717391304347,0.3041480854242637,0.3142351849830841,0.34786959443316956,0.20880100334448162,0.33157878739401697,0.32075405714285715,0.27702407002188184,0.07655502392344496,0.010940919037199124,0.18818380743982493,0.20815384615384613,0.04098360655737704,0.0,0.2
663656,83.67607891491986,0.059186189889025895,15.983970406905055,0.2934648581997534,0.26140567200986436,0.19235511713933415,0.029593094944512947,811,0.18483353884093712,0.2309263255240444,89.32727272727273,0.18181818181818182,16.318181818181817,0.4090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,22.0,0.2915909090909091,0.32130681818181817,89.32727272727273,0.18181818181818182,16.318181818181817,0.4090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,22.0,0.2915909090909091,0.32130681818181817,0.0,0.631578947368421,0.038314176245210725,86.46973180076628,261.0,0.023622047244094488,85.76377952755905,127.0,0.034782608695652174,82.7,115.0,0.04054054054054054,77.66756756756756,74.0,0.014705882352941176,81.575,68.0,0.012658227848101266,84.41265822784811,79.0,0.02952029520295203,84.0230627306273,0.06826568265682657,0.27490774907749077,16.527675276752767,0.3044280442804428,0.1937269372693727,542.0,0.39754449631739336,0.02973977695167286,82.97695167286246,0.040892193308550186,0.2342007434944238,14.888475836431226,0.27137546468401486,0.1895910780669145,269.0,0.36319825480514406,0.1937269372693727,0.2419049815498155,0.16691449814126394,0.20880576208178436,0.43187142899801845,0.3872749750651782,0.314486090825149,0.34249666360575454,0.31586600411600413,0.4032233491553818,0.3567303102625298,0.20579710144927538,0.03579952267303103,0.1431980906921241,0.3387373737373737,0.18023255813953487,0.04040404040404041,0.16161616161616163
663662,80.39166666666667,0.03333333333333333,26.85,0.26666666666666666,0.18333333333333332,0.15,0.016666666666666666,60,0.14500000000000002,0.16218749999999998,,,,,,,,,,,,,,,,,,,,,1.0,0.6511627906976745,0.0,81.46363636363637,11.0,0.0,89.05833333333334,12.0,0.0,75.98333333333333,6.0,0.2,77.74,5.0,0.0,95.4,2.0,0.0,74.81,10.0,0.0,80.69333333333334,0.0,0.13333333333333333,22.733333333333334,0.4,0.26666666666666666,15.0,0.3782857142857143,0.022222222222222223,80.2911111111111,0.044444444444444446,0.2,28.22222222222222,0.2222222222222222,0.1111111111111111,45.0,0.36618809523809526,0.18000000000000002,0.23041666666666666,0.13333333333333333,0.13944444444444445,0.462,0.2302857142857143,0.386,1.186,0.4215,0.296675,0.24500000000000002,0.0,0.0,0.2,0.2096875,0.125,0.03125,0.34375
663697,82.34847222222223,0.03194444444444444,20.370833333333334,0.2861111111111111,0.2388888888888889,0.16527777777777777,0.0125,720,0.16354166666666667,0.2101822916666667,78.81,0.0,-1.0,0.2,0.2,0.0,0.0,10.0,0.09000000000000001,0.06,78.81,0.0,-1.0,0.2,0.2,0.0,0.0,10.0,0.09000000000000001,0.06,1.0,0.5293637846655791,0.007407407407407408,83.88740740740741,270.0,0.0,83.62088607594937,158.0,0.04395604395604396,78.53736263736263,91.0,0.023255813953488372,78.30232558139535,43.0,0.0,80.07083333333334,24.0,0.0,82.87058823529412,68.0,0.012131715771230503,82.41334488734836,0.03119584055459272,0.2391681109185442,21.194107452339686,0.27902946273830154,0.1681109185441941,577.0,0.3370294308267011,0.013986013986013986,82.08671328671329,0.03496503496503497,0.23776223776223776,17.04895104895105,0.3146853146853147,0.15384615384615385,143.0,0.3236886995191144,0.1621317157712305,0.20300043327556325,0.16923076923076924,0.2272727272727273,0.32550182931263716,0.2915783579696341,0.3919056426106958,0.36408251231527095,0.274875350140056,0.3710175077569159,0.29484848484848486,0.11547911547911549,0.015151515151515152,0.18398268398268397,0.2950434782608696,0.09183673469387751,0.017391304347826087,0.2
663698,81.91820580474933,0.052770448548812667,14.490765171503957,0.3034300791556728,0.2559366754617414,0.13192612137203166,0.010554089709762533,379,0.17189973614775728,0.21263192612137202,76.99411764705883,0.0,10.882352941176471,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.0,17.0,0.15,0.19669117647058823,76.99411764705883,0.0,10.882352941176471,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.0,17.0,0.15,0.19669117647058823,1.0,0.5252854812398042,0.015873015873015872,82.97222222222223,126.0,0.013888888888888888,83.94166666666666,72.0,0.0136986301369863,80.40273972602739,73.0,0.0,81.83103448275861,29.0,0.0,85.47999999999999,10.0,0.0,83.56923076923077,26.0,0.0035971223021582736,82.40143884892086,0.05755395683453238,0.2589928057553957,11.866906474820144,0.2841726618705036,0.12589928057553956,278.0,0.3557236303622174,0.0297029702970297,80.58811881188119,0.039603960396039604,0.24752475247524752,21.712871287128714,0.3564356435643564,0.1485148514851485,101.0,0.4556826775303842,0.1681654676258993,0.19170413669064748,0.18217821782178217,0.22382425742574258,0.45304224182339664,0.3724919357274106,0.32064405142920205,0.3671346153846154,0.4691774193548386,0.4181739926739927,0.29046692607003893,0.06818181818181818,0.0038910505836575876,0.2801556420233463,0.3785227272727273,0.16216216216216217,0.03409090909090909,0.3068181818181818
663728,85.4441145281018,0.08695652173913043,26.327677624602334,0.32873806998939553,0.32025450689289503,0.1919406150583245,0.06362672322375397,943,0.21505832449628842,0.21449496288441144,82.28823529411765,0.058823529411764705,33.23529411764706,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.0,17.0,0.17941176470588238,0.14595588235294119,82.28823529411765,0.058823529411764705,33.23529411764706,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.0,17.0,0.17941176470588238,0.14595588235294119,0.0,0.6255077173030057,0.06611570247933884,86.9404958677686,363.0,0.12048192771084337,89.23012048192771,83.0,0.045871559633027525,86.08348623853212,109.0,0.047619047619047616,81.83537414965986,147.0,0.061224489795918366,83.33061224489795,49.0,0.0625,84.4225,80.0,0.05621301775147929,85.74215976331361,0.07544378698224852,0.3210059171597633,27.335798816568047,0.3328402366863905,0.1849112426035503,676.0,0.4545886611422882,0.08239700374531835,84.68951310861422,0.11610486891385768,0.31835205992509363,23.775280898876403,0.31835205992509363,0.20973782771535582,267.0,0.5054593290461866,0.21079881656804733,0.20318971893491122,0.22584269662921347,0.24311797752808995,0.5013374099346084,0.693754187221404,0.5177407951697425,0.37696906198824776,0.4262384249084249,0.3382533960292581,0.35624277456647396,0.3107476635514019,0.07321772639691715,0.2543352601156069,0.4079146919431279,0.3915343915343915,0.10426540284360189,0.2985781990521327
663731,76.265625,0.0625,21.59375,0.28125,0.15625,0.0625,0.03125,32,0.13593750000000002,0.1994140625,73.42,0.1,4.7,0.2,0.2,0.1,0.1,10.0,0.14500000000000002,0.136875,73.42,0.1,4.7,0.2,0.2,0.1,0.1,10.0,0.14500000000000002,0.136875,1.0,0.509090909090909,0.08333333333333333,76.78333333333333,12.0,0.0,76.55,4.0,0.0,74.38,5.0,0.0,65.825,4.0,0.0,91.75,4.0,0.0,74.4,1.0,0.0,75.5578947368421,0.0,0.10526315789473684,26.736842105263158,0.2631578947368421,0.05263157894736842,19.0,0.2682,0.07692307692307693,77.3,0.15384615384615385,0.23076923076923078,14.076923076923077,0.3076923076923077,0.07692307692307693,13.0,0.3913333333333333,0.09736842105263158,0.13223684210526315,0.19230769230769232,0.2485576923076923,0.17500000000000002,0.901,0.12875,,0.564,,0.08722222222222221,0.0,0.0,0.3333333333333333,0.35444444444444445,0.4444444444444444,0.1111111111111111,0.4444444444444444
663743,82.99260355029585,0.03550295857988166,20.224852071005916,0.2603550295857988,0.29289940828402367,0.13609467455621302,0.020710059171597635,338,0.16331360946745563,0.20059171597633138,86.27857142857144,0.2857142857142857,17.285714285714285,0.2857142857142857,0.5,0.2857142857142857,0.14285714285714285,14.0,0.3285714285714286,0.3526785714285714,86.27857142857144,0.2857142857142857,17.285714285714285,0.2857142857142857,0.5,0.2857142857142857,0.14285714285714285,14.0,0.3285714285714286,0.3526785714285714,1.0,0.5756880733944955,0.0234375,83.1046875,128.0,0.017543859649122806,82.01578947368421,57.0,0.0,84.29347826086956,46.0,0.0,77.49117647058823,34.0,0.0,86.92727272727274,11.0,0.06451612903225806,83.8967741935484,31.0,0.025477707006369428,82.79681528662421,0.044585987261146494,0.28662420382165604,17.643312101910826,0.24203821656050956,0.15286624203821655,157.0,0.31887759711317487,0.016574585635359115,83.16243093922651,0.027624309392265192,0.2983425414364641,22.464088397790054,0.27624309392265195,0.12154696132596685,181.0,0.263509545432208,0.16401273885350318,0.21337579617834393,0.162707182320442,0.1856353591160221,0.2562916640085061,0.311387986557646,0.3120952380952381,0.25,0.21828571428571428,0.3605677511498658,0.28529850746268653,0.1440677966101695,0.029850746268656716,0.19402985074626866,0.27210084033613446,0.1111111111111111,0.01680672268907563,0.17647058823529413
663757,84.59856527977044,0.07317073170731707,21.482065997130558,0.296987087517934,0.2883787661406026,0.1750358680057389,0.04878048780487805,697,0.19253945480631277,0.22651542324246773,80.88846153846154,0.0,28.576923076923077,0.3076923076923077,0.19230769230769232,0.3076923076923077,0.0,26.0,0.17692307692307693,0.17235576923076923,80.88846153846154,0.0,28.576923076923077,0.3076923076923077,0.19230769230769232,0.3076923076923077,0.0,26.0,0.17692307692307693,0.17235576923076923,0.0,0.5007898894154819,0.049429657794676805,87.906463878327,263.0,0.022388059701492536,84.93880597014925,134.0,0.025,78.655,80.0,0.07692307692307693,81.75384615384615,78.0,0.058823529411764705,81.88823529411764,34.0,0.1282051282051282,86.97179487179487,39.0,0.052941176470588235,85.21764705882353,0.0803921568627451,0.307843137254902,21.75686274509804,0.30980392156862746,0.19215686274509805,510.0,0.4330878350826218,0.0374331550802139,82.9101604278075,0.053475935828877004,0.23529411764705882,20.732620320855617,0.2620320855614973,0.12834224598930483,187.0,0.4120683232340027,0.20558823529411768,0.23446078431372552,0.156951871657754,0.20484625668449197,0.44469334412797595,0.44851128703730336,0.305606592421915,0.3689189537018821,0.4314946935763005,0.6128714766669268,0.3666741071428571,0.24274406332453824,0.060267857142857144,0.22544642857142858,0.27690058479532165,0.1506849315068493,0.04093567251461988,0.27485380116959063
663796,86.125,0.0,-6.625,0.25,0.375,0.0,0.0,8,0.1375,0.075,,,,,,,,,,,,,,,,,,,,,1.0,0.38461538461538464,0.0,103.65,2.0,,,,0.0,68.6,1.0,0.0,88.0,3.0,0.0,57.3,1.0,0.0,91.8,1.0,0.0,91.8,0.0,0.0,-6.0,0.0,0.0,1.0,0.175,0.0,85.31428571428572,0.0,0.42857142857142855,-6.714285714285714,0.2857142857142857,0.0,7.0,0.4028333333333334,0.047499999999999966,0.0,0.15714285714285714,0.0857142857142857,0.3055,,0.902,0.30133333333333334,,0.175,0.0,0.0,0.0,0.5,0.22,0.0,0.0,0.25
663837,83.65921787709497,0.05027932960893855,29.206703910614525,0.24581005586592178,0.21787709497206703,0.12290502793296089,0.01675977653631285,179,0.14720670391061452,0.1447625698324022,81.01071428571429,0.03571428571428571,31.785714285714285,0.2857142857142857,0.14285714285714285,0.25,0.07142857142857142,28.0,0.16249999999999998,0.15312499999999998,81.01071428571429,0.03571428571428571,31.785714285714285,0.2857142857142857,0.14285714285714285,0.25,0.07142857142857142,28.0,0.16249999999999998,0.15312499999999998,1.0,0.6024096385542169,0.013333333333333334,85.736,75.0,0.0,85.44166666666666,24.0,0.10526315789473684,83.50526315789473,19.0,0.0,81.85238095238095,21.0,0.0,74.65555555555555,9.0,0.0,83.075,16.0,0.0196078431372549,82.48137254901961,0.0392156862745098,0.18627450980392157,29.54901960784314,0.21568627450980393,0.08823529411764706,102.0,0.33922620744737325,0.012987012987012988,85.21948051948051,0.06493506493506493,0.2597402597402597,28.753246753246753,0.2857142857142857,0.16883116883116883,77.0,0.49714855226814886,0.12254901960784313,0.12340686274509804,0.17987012987012987,0.17305194805194804,0.5531163302877663,0.2772727272727273,0.582421052631579,0.2395,0.34212499999999996,0.3589734848484849,0.23388059701492536,0.0847457627118644,0.014925373134328358,0.23880597014925373,0.32693877551020406,0.11363636363636365,0.02040816326530612,0.22448979591836735
663853,85.89170403587443,0.06726457399103139,13.15695067264574,0.30269058295964124,0.3452914798206278,0.1031390134529148,0.020179372197309416,446,0.1889013452914798,0.2062780269058296,,,,,,,,,,,,,,,,,,,,,1.0,0.6350877192982456,0.013793103448275862,85.3855172413793,145.0,0.0,86.28271604938271,81.0,0.029850746268656716,88.65671641791045,67.0,0.0196078431372549,84.85882352941177,51.0,0.05555555555555555,88.17777777777778,18.0,0.024390243902439025,84.8170731707317,41.0,0.007692307692307693,85.14730769230769,0.05384615384615385,0.33076923076923076,10.834615384615384,0.3076923076923077,0.09230769230769231,260.0,0.39498582644966407,0.03763440860215054,86.93225806451613,0.08602150537634409,0.3655913978494624,16.403225806451612,0.2956989247311828,0.11827956989247312,186.0,0.4667600126780427,0.18038461538461542,0.18560096153846156,0.20080645161290323,0.23518145161290324,0.5313343548937041,0.34125,0.41276945260376247,0.3469365134002138,0.5247692307692308,0.4503476991758241,0.30850746268656715,0.11170212765957444,0.009950248756218905,0.2537313432835821,0.3838255033557047,0.25735294117647056,0.04697986577181208,0.2214765100671141
663886,84.08210784313725,0.07107843137254902,20.112745098039216,0.3137254901960784,0.2696078431372549,0.14705882352941177,0.03431372549019608,408,0.1866421568627451,0.23495710784313725,87.325,0.125,17.8125,0.3125,0.25,0.125,0.0625,16.0,0.196875,0.267578125,87.325,0.125,17.8125,0.3125,0.25,0.125,0.0625,16.0,0.196875,0.267578125,1.0,0.5043859649122807,0.035211267605633804,87.1387323943662,142.0,0.038461538461538464,84.78557692307693,104.0,0.03636363636363636,81.52363636363637,55.0,0.0,81.47391304347826,23.0,0.1111111111111111,83.13333333333334,9.0,0.0,80.48214285714286,28.0,0.036544850498338874,84.56644518272425,0.07308970099667775,0.2857142857142857,19.677740863787374,0.30564784053156147,0.1461794019933555,301.0,0.43441991180472567,0.028037383177570093,82.7196261682243,0.06542056074766354,0.22429906542056074,21.33644859813084,0.3364485981308411,0.14953271028037382,107.0,0.403134811240659,0.1883720930232558,0.23602574750830568,0.18177570093457943,0.23195093457943924,0.49059795307221393,0.46182091676711523,0.46679428608867635,0.1823636363636364,0.4903315789473684,0.23755944055944056,0.2979787234042553,0.18000000000000002,0.03900709219858156,0.37943262411347517,0.3643373493975903,0.24285714285714288,0.03614457831325301,0.24096385542168675
663897,77.54833333333333,0.016666666666666666,19.766666666666666,0.3333333333333333,0.15,0.16666666666666666,0.0,60,0.1525,0.2214583333333333,79.04761904761905,0.0,20.476190476190474,0.42857142857142855,0.14285714285714285,0.23809523809523808,0.0,21.0,0.18333333333333332,0.2488095238095238,79.04761904761905,0.0,20.476190476190474,0.42857142857142855,0.14285714285714285,0.23809523809523808,0.0,21.0,0.18333333333333332,0.2488095238095238,1.0,0.5975609756097561,0.0,80.84615384615384,13.0,0.0,77.20476190476191,21.0,0.0,69.6,7.0,0.0,70.73333333333333,3.0,0.0,80.67999999999999,5.0,0.0,81.3,7.0,0.0,76.02093023255814,0.023255813953488372,0.13953488372093023,25.162790697674417,0.3023255813953488,0.11627906976744186,43.0,0.21987132352941174,0.0,81.41176470588235,0.0,0.17647058823529413,6.117647058823529,0.4117647058823529,0.29411764705882354,17.0,0.48440000000000005,0.13488372093023254,0.1738372093023256,0.1970588235294118,0.19338235294117645,0.35880208333333324,0.24779999999999996,0.264,0.082,,0.0115,0.2471875,0.07407407407407407,0.0,0.1875,0.25,0.09090909090909094,0.0,0.25
663898,82.32898550724637,0.07246376811594203,16.152173913043477,0.2971014492753623,0.2608695652173913,0.11594202898550725,0.014492753623188406,138,0.175,0.22758152173913043,,,,,,,,,,,,,,,,,,,,,1.0,0.5189873417721519,0.034482758620689655,83.51724137931035,29.0,0.023809523809523808,85.87619047619049,42.0,0.0,84.32222222222222,18.0,0.0,80.71428571428571,14.0,0.0,90.42,5.0,0.0,78.48,15.0,0.009433962264150943,82.30849056603775,0.05660377358490566,0.24528301886792453,13.075471698113208,0.2830188679245283,0.12264150943396226,106.0,0.37401057166606033,0.03125,82.396875,0.125,0.3125,26.34375,0.34375,0.09375,32.0,0.6110515737413974,0.1641509433962264,0.19799528301886793,0.2109375,0.2212890625,0.7155512096774193,0.3338185463659148,0.4395309343434343,0.44279999999999997,0.35050000000000003,0.4391927966101695,0.22705882352941176,0.06593406593406592,0.00980392156862745,0.35294117647058826,0.31115384615384617,0.16666666666666669,0.038461538461538464,0.38461538461538464
